Currency;Country;Label;Value
ARS;Argentina;28-6-2014;33.34
ARS;Argentina;5-7-2014;35.07
ARS;Argentina;12-7-2014;24.42
ARS;Argentina;19-7-2014;31.67
ARS;Argentina;26-7-2014;38.39
ARS;Argentina;2-8-2014;27.82
ARS;Argentina;9-8-2014;20.74
ARS;Argentina;16-8-2014;36.28
ARS;Argentina;23-8-2014;74.35
ARS;Argentina;30-8-2014;26.83
ARS;Argentina;6-9-2014;41.56
ARS;Argentina;13-9-2014;19.81
ARS;Argentina;20-9-2014;74.71
ARS;Argentina;27-9-2014;50.46
ARS;Argentina;4-10-2014;87.44
ARS;Argentina;11-10-2014;65.28
ARS;Argentina;18-10-2014;63.8
ARS;Argentina;25-10-2014;40.36
ARS;Argentina;1-11-2014;61.21
ARS;Argentina;8-11-2014;45.14
ARS;Argentina;15-11-2014;70.27
ARS;Argentina;22-11-2014;102.28
ARS;Argentina;29-11-2014;23.81
ARS;Argentina;6-12-2014;78.27
ARS;Argentina;13-12-2014;46.76
ARS;Argentina;20-12-2014;55.3
ARS;Argentina;27-12-2014;86.58
ARS;Argentina;3-1-2015;44.32
ARS;Argentina;10-1-2015;68.96
ARS;Argentina;17-1-2015;120.04
ARS;Argentina;24-1-2015;95.9
ARS;Argentina;31-1-2015;56.66
ARS;Argentina;7-2-2015;83.55
ARS;Argentina;14-2-2015;125
ARS;Argentina;21-2-2015;40.23
ARS;Argentina;28-2-2015;222.3
ARS;Argentina;7-3-2015;87.66
ARS;Argentina;14-3-2015;162.91
ARS;Argentina;21-3-2015;99.64
ARS;Argentina;28-3-2015;40.85
ARS;Argentina;4-4-2015;42.79
ARS;Argentina;11-4-2015;71.77
ARS;Argentina;18-4-2015;196.05
ARS;Argentina;25-4-2015;109.16
ARS;Argentina;2-5-2015;130.37
ARS;Argentina;9-5-2015;144.95
ARS;Argentina;16-5-2015;203.74
ARS;Argentina;23-5-2015;81.87
ARS;Argentina;30-5-2015;37.32
ARS;Argentina;6-6-2015;140.42
ARS;Argentina;13-6-2015;191.56
ARS;Argentina;20-6-2015;89.89
ARS;Argentina;27-6-2015;76.92
ARS;Argentina;4-7-2015;142.71
ARS;Argentina;11-7-2015;198.54
ARS;Argentina;18-7-2015;93.45
ARS;Argentina;25-7-2015;92.03
ARS;Argentina;1-8-2015;159.4144
ARS;Argentina;8-8-2015;133.4985
ARS;Argentina;15-8-2015;133.2933
ARS;Argentina;22-8-2015;96.21
ARS;Argentina;29-8-2015;115.97
ARS;Argentina;5-9-2015;162
ARS;Argentina;12-9-2015;111.15
ARS;Argentina;19-9-2015;179.79
ARS;Argentina;26-9-2015;159.89
ARS;Argentina;3-10-2015;125.14
ARS;Argentina;10-10-2015;92.78
ARS;Argentina;17-10-2015;149.8245
ARS;Argentina;24-10-2015;140.96
ARS;Argentina;31-10-2015;182.68
ARS;Argentina;7-11-2015;143.44
ARS;Argentina;14-11-2015;106.13
ARS;Argentina;21-11-2015;147.54
ARS;Argentina;28-11-2015;66.1
ARS;Argentina;5-12-2015;160.4757
ARS;Argentina;12-12-2015;69.983
ARS;Argentina;19-12-2015;162.48
ARS;Argentina;26-12-2015;108.0766
ARS;Argentina;2-1-2016;45.5
ARS;Argentina;9-1-2016;81.02
ARS;Argentina;16-1-2016;62.83
ARS;Argentina;23-1-2016;167.56
ARS;Argentina;30-1-2016;122.26
ARS;Argentina;6-2-2016;174.2898
ARS;Argentina;13-2-2016;87.0378
ARS;Argentina;20-2-2016;102.1231
ARS;Argentina;27-2-2016;108.12
ARS;Argentina;5-3-2016;161.6
ARS;Argentina;12-3-2016;82.46
ARS;Argentina;19-3-2016;67.26
ARS;Argentina;26-3-2016;83.8231
ARS;Argentina;2-4-2016;92.88
ARS;Argentina;9-4-2016;228.17
ARS;Argentina;16-4-2016;95.3
ARS;Argentina;23-4-2016;78.85
ARS;Argentina;30-4-2016;126.84
ARS;Argentina;7-5-2016;81.61
ARS;Argentina;14-5-2016;153.98
ARS;Argentina;21-5-2016;121.5147
ARS;Argentina;28-5-2016;88.278
ARS;Argentina;4-6-2016;103
ARS;Argentina;11-6-2016;98.21
ARS;Argentina;18-6-2016;82.92
ARS;Argentina;25-6-2016;40.36
ARS;Argentina;2-7-2016;46.8951
ARS;Argentina;9-7-2016;59.95
ARS;Argentina;16-7-2016;78.25
ARS;Argentina;23-7-2016;54.2611
ARS;Argentina;30-7-2016;68.94
ARS;Argentina;6-8-2016;44.77
ARS;Argentina;13-8-2016;44.88
ARS;Argentina;20-8-2016;37.19
ARS;Argentina;27-8-2016;66.8
ARS;Argentina;3-9-2016;58.5
ARS;Argentina;10-9-2016;69.97
ARS;Argentina;17-9-2016;76.9031
ARS;Argentina;24-9-2016;80.37
ARS;Argentina;1-10-2016;53.46
ARS;Argentina;8-10-2016;76.66
ARS;Argentina;15-10-2016;53.8597
ARS;Argentina;22-10-2016;39.4435
ARS;Argentina;29-10-2016;29
ARS;Argentina;5-11-2016;58.4471
ARS;Argentina;12-11-2016;68.2
ARS;Argentina;19-11-2016;62.13
ARS;Argentina;26-11-2016;60.95
ARS;Argentina;3-12-2016;67.58
ARS;Argentina;10-12-2016;55.22
ARS;Argentina;17-12-2016;75.84
ARS;Argentina;24-12-2016;79.77
ARS;Argentina;31-12-2016;72.64
ARS;Argentina;7-1-2017;54.03
ARS;Argentina;14-1-2017;50.03
ARS;Argentina;21-1-2017;40.5
ARS;Argentina;28-1-2017;40.1933
ARS;Argentina;4-2-2017;44.008
ARS;Argentina;11-2-2017;44.6287
ARS;Argentina;18-2-2017;54.3067
ARS;Argentina;25-2-2017;36.9641
ARS;Argentina;4-3-2017;36.3797
ARS;Argentina;11-3-2017;64.9165
ARS;Argentina;18-3-2017;47.72594025
ARS;Argentina;25-3-2017;57.59457844
ARS;Argentina;1-4-2017;44.43209332
ARS;Argentina;8-4-2017;41.18929052
ARS;Argentina;15-4-2017;26.41269925
ARS;Argentina;22-4-2017;44.9426686
ARS;Argentina;29-4-2017;38.74083006
ARS;Argentina;6-5-2017;46.66621206
ARS;Argentina;13-5-2017;42.87907967
ARS;Argentina;20-5-2017;28.9799362
ARS;Argentina;27-5-2017;38.86481845
ARS;Argentina;3-6-2017;34.50092374
ARS;Argentina;10-6-2017;40.37877014
ARS;Argentina;17-6-2017;44.91962735
ARS;Argentina;24-6-2017;31.16229173
ARS;Argentina;1-7-2017;38.97084845
ARS;Argentina;8-7-2017;28.48775142
ARS;Argentina;15-7-2017;32.29503144
ARS;Argentina;22-7-2017;34.73700553
ARS;Argentina;29-7-2017;21.51841399
ARS;Argentina;5-8-2017;18.36896541
ARS;Argentina;12-8-2017;32.33624622
ARS;Argentina;19-8-2017;18.58793134
ARS;Argentina;26-8-2017;13.61584559
ARS;Argentina;2-9-2017;20.26494638
ARS;Argentina;9-9-2017;20.81815735
ARS;Argentina;16-9-2017;23.29800826
ARS;Argentina;23-9-2017;14.40279444
ARS;Argentina;30-9-2017;18.46287967
ARS;Argentina;7-10-2017;25.2015692
ARS;Argentina;14-10-2017;22.90386183
ARS;Argentina;21-10-2017;13.38584181
ARS;Argentina;28-10-2017;15.14982097
ARS;Argentina;4-11-2017;20.0491773
ARS;Argentina;11-11-2017;20.48025656
ARS;Argentina;18-11-2017;15.87050198
ARS;Argentina;25-11-2017;14.37192448
ARS;Argentina;2-12-2017;19.18956285
ARS;Argentina;9-12-2017;16.63041943
ARS;Argentina;16-12-2017;16.58624871
ARS;Argentina;23-12-2017;13.15525627
ARS;Argentina;30-12-2017;9.53207234
ARS;Argentina;6-1-2018;13.03685218
ARS;Argentina;13-1-2018;15.05373768
ARS;Argentina;20-1-2018;14.77513157
ARS;Argentina;27-1-2018;10.13007218
ARS;Argentina;3-2-2018;15.61501441
ARS;Argentina;10-2-2018;25.20166305
ARS;Argentina;17-2-2018;12.42922937
ARS;Argentina;24-2-2018;11.19103005
ARS;Argentina;3-3-2018;10.97135914
ARS;Argentina;10-3-2018;16.19006184
ARS;Argentina;17-3-2018;13.20573664
ARS;Argentina;24-3-2018;15.76526196
ARS;Argentina;31-3-2018;12.1119181
ARS;Argentina;7-4-2018;21.52308269
ARS;Argentina;14-4-2018;28.6957255
ARS;Argentina;21-4-2018;15.26629118
ARS;Argentina;28-4-2018;18.50035091
ARS;Argentina;5-5-2018;15.43817737
ARS;Argentina;12-5-2018;21.11044261
ARS;Argentina;19-5-2018;15.84698166
ARS;Argentina;26-5-2018;15.20001493
ARS;Argentina;2-6-2018;16.47903914
ARS;Argentina;9-6-2018;22.8452475
ARS;Argentina;16-6-2018;24.12726523
ARS;Argentina;23-6-2018;19.83837485
ARS;Argentina;30-6-2018;23.89751692
ARS;Argentina;7-7-2018;30.68677847
ARS;Argentina;14-7-2018;22.92979215
ARS;Argentina;21-7-2018;26.29595878
ARS;Argentina;28-7-2018;19.29729871
ARS;Argentina;4-8-2018;23.18741512
ARS;Argentina;11-8-2018;30.35803787
ARS;Argentina;18-8-2018;25.14931555
ARS;Argentina;25-8-2018;20.31710695
ARS;Argentina;1-9-2018;20.08760994
ARS;Argentina;8-9-2018;25.61080603
ARS;Argentina;15-9-2018;24.19070248
ARS;Argentina;22-9-2018;20.55060157
ARS;Argentina;29-9-2018;19.44497078
ARS;Argentina;6-10-2018;26.78536139
ARS;Argentina;13-10-2018;29.59124387
ARS;Argentina;20-10-2018;23.20488632
ARS;Argentina;27-10-2018;26.12439466
ARS;Argentina;3-11-2018;27.30524839
ARS;Argentina;10-11-2018;35.12436948
ARS;Argentina;17-11-2018;26.86540399
ARS;Argentina;24-11-2018;43.64006899
ARS;Argentina;1-12-2018;44.03800058
ARS;Argentina;8-12-2018;65.43328585
ARS;Argentina;15-12-2018;56.72728245
ARS;Argentina;22-12-2018;49.20482551
ARS;Argentina;29-12-2018;35.64224444
ARS;Argentina;5-1-2019;29.89953624
ARS;Argentina;12-1-2019;48.77516316
ARS;Argentina;19-1-2019;41.05553498
ARS;Argentina;26-1-2019;39.2839512
ARS;Argentina;2-2-2019;50.11826262
ARS;Argentina;9-2-2019;62.50139026
ARS;Argentina;16-2-2019;46.38140493
ARS;Argentina;23-2-2019;41.65298711
ARS;Argentina;2-3-2019;54.89500936
ARS;Argentina;9-3-2019;51.48914794
ARS;Argentina;16-3-2019;53.56562823
ARS;Argentina;23-3-2019;47.56157244
ARS;Argentina;30-3-2019;44.60525162
ARS;Argentina;6-4-2019;50.72268525
ARS;Argentina;13-4-2019;42.56414081
ARS;Argentina;20-4-2019;30.52621011
ARS;Argentina;27-4-2019;37.37603157
ARS;Argentina;4-5-2019;36.65383859
ARS;Argentina;11-5-2019;44.96233967
ARS;Argentina;18-5-2019;27.41544233
ARS;Argentina;25-5-2019;26.2322299
ARS;Argentina;1-6-2019;25.88707371
ARS;Argentina;8-6-2019;36.26701325
ARS;Argentina;15-6-2019;35.16373161
ARS;Argentina;22-6-2019;24.14776539
ARS;Argentina;29-6-2019;25.58949695
ARS;Argentina;6-7-2019;30.89568872
ARS;Argentina;13-7-2019;25.78285386
ARS;Argentina;20-7-2019;21.77091484
ARS;Argentina;27-7-2019;20.20826217
ARS;Argentina;3-8-2019;24.51077434
ARS;Argentina;10-8-2019;22.7945953
ARS;Argentina;17-8-2019;20.06994977
ARS;Argentina;24-8-2019;15.0319254
ARS;Argentina;31-8-2019;18.70961121
ARS;Argentina;7-9-2019;22.64290745
ARS;Argentina;14-9-2019;21.65843302
ARS;Argentina;21-9-2019;17.42375712
ARS;Argentina;28-9-2019;21.25955565
ARS;Argentina;5-10-2019;25.71973006
ARS;Argentina;12-10-2019;23.80272292
ARS;Argentina;19-10-2019;21.35818933
ARS;Argentina;26-10-2019;24.71977498
ARS;Argentina;2-11-2019;24.38737676
ARS;Argentina;9-11-2019;30.51834113
ARS;Argentina;16-11-2019;27.61100421
ARS;Argentina;23-11-2019;25.98598251
ARS;Argentina;30-11-2019;33.2444327
ARS;Argentina;7-12-2019;42.99463305
ARS;Argentina;14-12-2019;41.43030306
ARS;Argentina;21-12-2019;62.17119956
ARS;Argentina;28-12-2019;36.45628906
ARS;Argentina;4-1-2020;38.4254122
ARS;Argentina;11-1-2020;46.98164687
ARS;Argentina;18-1-2020;36.84972002
ARS;Argentina;25-1-2020;25.21762511
ARS;Argentina;1-2-2020;32.73364504
ARS;Argentina;8-2-2020;41.89720955
ARS;Argentina;15-2-2020;37.1308985
ARS;Argentina;22-2-2020;33.59839057
ARS;Argentina;29-2-2020;29.04490762
ARS;Argentina;7-3-2020;47.83744282
ARS;Argentina;14-3-2020;54.38441926
ARS;Argentina;21-3-2020;55.53926947
ARS;Argentina;28-3-2020;32.94244461
ARS;Argentina;4-4-2020;67.10044279
ARS;Argentina;11-4-2020;57.70203914
ARS;Argentina;18-4-2020;66.16140597
ARS;Argentina;25-4-2020;56.68659273
ARS;Argentina;2-5-2020;52.44899231
ARS;Argentina;9-5-2020;62.13689587
ARS;Argentina;16-5-2020;50.50692153
ARS;Argentina;23-5-2020;41.81074017
ARS;Argentina;30-5-2020;42.93895094
ARS;Argentina;6-6-2020;59.01550929
ARS;Argentina;13-6-2020;51.30395525
ARS;Argentina;20-6-2020;48.49255834
ARS;Argentina;27-6-2020;52.12753329
ARS;Argentina;4-7-2020;92.4642608
ARS;Argentina;11-7-2020;91.86525348
ARS;Argentina;18-7-2020;106.1266556
ARS;Argentina;25-7-2020;97.36583642
ARS;Argentina;1-8-2020;89.46421333
ARS;Argentina;8-8-2020;86.69566608
ARS;Argentina;15-8-2020;67.43524899
ARS;Argentina;22-8-2020;48.17512456
ARS;Argentina;29-8-2020;58.85875694
ARS;Argentina;5-9-2020;63.25313523
ARS;Argentina;12-9-2020;58.09245551
ARS;Argentina;19-9-2020;56.24242647
ARS;Argentina;26-9-2020;49.81196296
ARS;Argentina;3-10-2020;45.26968951
ARS;Argentina;10-10-2020;49.15420478
ARS;Argentina;17-10-2020;48.70128975
ARS;Argentina;24-10-2020;42.52849647
ARS;Argentina;31-10-2020;33.24543111
ARS;Argentina;7-11-2020;34.58310417
ARS;Argentina;14-11-2020;30.01585612
ARS;Argentina;21-11-2020;27.24249221
ARS;Argentina;28-11-2020;23.16018702
ARS;Argentina;5-12-2020;27.42264762
ARS;Argentina;12-12-2020;24.25980262
ARS;Argentina;19-12-2020;25.78044168
ARS;Argentina;26-12-2020;16.09298954
ARS;Argentina;2-1-2021;15.50164722
ARS;Argentina;9-1-2021;18.75570945
ARS;Argentina;16-1-2021;12.59267877
ARS;Argentina;23-1-2021;10.49656594
ARS;Argentina;30-1-2021;10.53935881
ARS;Argentina;6-2-2021;14.45059853
ARS;Argentina;13-2-2021;10.32679981
ARS;Argentina;20-2-2021;6.59556525
ARS;Argentina;27-2-2021;8.16172395
ARS;Argentina;6-3-2021;9.75083323
ARS;Argentina;13-3-2021;8.31712811
ARS;Argentina;20-3-2021;6.00661603
ARS;Argentina;27-3-2021;5.51564198
ARS;Argentina;3-4-2021;6.74427303
ARS;Argentina;10-4-2021;8.90121457
ARS;Argentina;17-4-2021;7.13288138
ARS;Argentina;24-4-2021;6.1980257
ARS;Argentina;1-5-2021;6.56139027
ARS;Argentina;8-5-2021;7.53261092
ARS;Argentina;15-5-2021;5.88597774
ARS;Argentina;22-5-2021;6.93621379
ARS;Argentina;29-5-2021;5.42121593
ARS;Argentina;5-6-2021;9.35498013
ARS;Argentina;12-6-2021;8.08690068
ARS;Argentina;19-6-2021;6.17716276
ARS;Argentina;26-6-2021;7.76390057
ARS;Argentina;3-7-2021;9.87887036
ARS;Argentina;10-7-2021;8.21186146
ARS;Argentina;17-7-2021;7.55383413
ARS;Argentina;24-7-2021;6.02292827
ARS;Argentina;31-7-2021;5.63017341
ARS;Argentina;7-8-2021;7.46154901
ARS;Argentina;14-8-2021;5.63819474
ARS;Argentina;21-8-2021;5.02050251
ARS;Argentina;28-8-2021;3.80487168
ARS;Argentina;4-9-2021;6.8830201
ARS;Argentina;11-9-2021;6.10447248
ARS;Argentina;18-9-2021;4.59439942
ARS;Argentina;25-9-2021;4.19412318
ARS;Argentina;2-10-2021;4.40254267
ARS;Argentina;9-10-2021;5.20826134
ARS;Argentina;16-10-2021;4.15858659
ARS;Argentina;23-10-2021;3.2541905
ARS;Argentina;30-10-2021;2.6134179
ARS;Argentina;6-11-2021;3.62898652
AUD;Australia;16-3-2013;221.61
AUD;Australia;23-3-2013;558.91
AUD;Australia;30-3-2013;473.98
AUD;Australia;6-4-2013;308.61
AUD;Australia;13-4-2013;899.16
AUD;Australia;20-4-2013;682.44
AUD;Australia;27-4-2013;321.08
AUD;Australia;4-5-2013;276.15
AUD;Australia;11-5-2013;378.42
AUD;Australia;18-5-2013;392.09
AUD;Australia;25-5-2013;314.32
AUD;Australia;1-6-2013;357.05
AUD;Australia;8-6-2013;508.57
AUD;Australia;15-6-2013;373.42
AUD;Australia;22-6-2013;303.21
AUD;Australia;29-6-2013;404.47
AUD;Australia;6-7-2013;650.75
AUD;Australia;13-7-2013;773.51
AUD;Australia;20-7-2013;743.6
AUD;Australia;27-7-2013;871.18
AUD;Australia;3-8-2013;1170.99
AUD;Australia;10-8-2013;728.43
AUD;Australia;17-8-2013;821.15
AUD;Australia;24-8-2013;1157.25
AUD;Australia;31-8-2013;1355.46
AUD;Australia;7-9-2013;1589.66
AUD;Australia;14-9-2013;1373.13
AUD;Australia;21-9-2013;1424.21
AUD;Australia;28-9-2013;1392.44
AUD;Australia;5-10-2013;850.04
AUD;Australia;12-10-2013;1087.99
AUD;Australia;19-10-2013;1146.79
AUD;Australia;26-10-2013;1144.16
AUD;Australia;2-11-2013;627.3
AUD;Australia;9-11-2013;856.2
AUD;Australia;16-11-2013;863.37
AUD;Australia;23-11-2013;504.31
AUD;Australia;30-11-2013;600.57
AUD;Australia;7-12-2013;471.59
AUD;Australia;14-12-2013;338.39
AUD;Australia;21-12-2013;406.62
AUD;Australia;28-12-2013;197.23
AUD;Australia;4-1-2014;174.11
AUD;Australia;11-1-2014;280.65
AUD;Australia;18-1-2014;378.78
AUD;Australia;25-1-2014;364.76
AUD;Australia;1-2-2014;360.1
AUD;Australia;8-2-2014;442.35
AUD;Australia;15-2-2014;358.74
AUD;Australia;22-2-2014;362.01
AUD;Australia;1-3-2014;480.7
AUD;Australia;8-3-2014;468.51
AUD;Australia;15-3-2014;445.25
AUD;Australia;22-3-2014;488.14
AUD;Australia;29-3-2014;487.87
AUD;Australia;5-4-2014;502
AUD;Australia;12-4-2014;725.06
AUD;Australia;19-4-2014;539.88
AUD;Australia;26-4-2014;502.03
AUD;Australia;3-5-2014;657.35
AUD;Australia;10-5-2014;719.02
AUD;Australia;17-5-2014;667.21
AUD;Australia;24-5-2014;818.93
AUD;Australia;31-5-2014;677.55
AUD;Australia;7-6-2014;649.33
AUD;Australia;14-6-2014;635.61
AUD;Australia;21-6-2014;525.35
AUD;Australia;28-6-2014;514.86
AUD;Australia;5-7-2014;494.38
AUD;Australia;12-7-2014;547.75
AUD;Australia;19-7-2014;677.93
AUD;Australia;26-7-2014;626.25
AUD;Australia;2-8-2014;420.43
AUD;Australia;9-8-2014;637.5
AUD;Australia;16-8-2014;701.57
AUD;Australia;23-8-2014;1010.44
AUD;Australia;30-8-2014;963.39
AUD;Australia;6-9-2014;906.63
AUD;Australia;13-9-2014;729.24
AUD;Australia;20-9-2014;1195.77
AUD;Australia;27-9-2014;1214.34
AUD;Australia;4-10-2014;1089.31
AUD;Australia;11-10-2014;1100.52
AUD;Australia;18-10-2014;1430.4
AUD;Australia;25-10-2014;940.1
AUD;Australia;1-11-2014;987.87
AUD;Australia;8-11-2014;1344.79
AUD;Australia;15-11-2014;1067.28
AUD;Australia;22-11-2014;1066.63
AUD;Australia;29-11-2014;1196.96
AUD;Australia;6-12-2014;1406.01
AUD;Australia;13-12-2014;1126.99
AUD;Australia;20-12-2014;1689.02
AUD;Australia;27-12-2014;1154.7
AUD;Australia;3-1-2015;1130.42
AUD;Australia;10-1-2015;1477.8
AUD;Australia;17-1-2015;1819.48
AUD;Australia;24-1-2015;1639.44
AUD;Australia;31-1-2015;1650.36
AUD;Australia;7-2-2015;1934.26
AUD;Australia;14-2-2015;2450.97
AUD;Australia;21-2-2015;1832.13
AUD;Australia;28-2-2015;1913.9
AUD;Australia;7-3-2015;1664.23
AUD;Australia;14-3-2015;1645.62
AUD;Australia;21-3-2015;1586.03
AUD;Australia;28-3-2015;1362.48
AUD;Australia;4-4-2015;1058.36
AUD;Australia;11-4-2015;1653.77
AUD;Australia;18-4-2015;1539.46
AUD;Australia;25-4-2015;1738.58
AUD;Australia;2-5-2015;1685.97
AUD;Australia;9-5-2015;1733.8
AUD;Australia;16-5-2015;1816.6613
AUD;Australia;23-5-2015;1686.04
AUD;Australia;30-5-2015;1867.3981
AUD;Australia;6-6-2015;1943.95
AUD;Australia;13-6-2015;2047.05
AUD;Australia;20-6-2015;1856.69
AUD;Australia;27-6-2015;1862.99
AUD;Australia;4-7-2015;1625.73
AUD;Australia;11-7-2015;1898.77
AUD;Australia;18-7-2015;1550.88
AUD;Australia;25-7-2015;1422.91
AUD;Australia;1-8-2015;1678.33
AUD;Australia;8-8-2015;1822.49
AUD;Australia;15-8-2015;1677.37
AUD;Australia;22-8-2015;1900.18
AUD;Australia;29-8-2015;1918.79
AUD;Australia;5-9-2015;1834.83
AUD;Australia;12-9-2015;1857.55
AUD;Australia;19-9-2015;2014.19
AUD;Australia;26-9-2015;2120.62
AUD;Australia;3-10-2015;1847.6
AUD;Australia;10-10-2015;2027.21
AUD;Australia;17-10-2015;2431.02
AUD;Australia;24-10-2015;2068.5
AUD;Australia;31-10-2015;2010.91
AUD;Australia;7-11-2015;1833.34
AUD;Australia;14-11-2015;1817.96
AUD;Australia;21-11-2015;1762.03
AUD;Australia;28-11-2015;1809.31
AUD;Australia;5-12-2015;1567.21
AUD;Australia;12-12-2015;1509.97
AUD;Australia;19-12-2015;1731.46
AUD;Australia;26-12-2015;1118.11
AUD;Australia;2-1-2016;820.44
AUD;Australia;9-1-2016;942.03
AUD;Australia;16-1-2016;1081.22
AUD;Australia;23-1-2016;1094.19
AUD;Australia;30-1-2016;1203.04
AUD;Australia;6-2-2016;1197.65
AUD;Australia;13-2-2016;1305.49
AUD;Australia;20-2-2016;1027.37
AUD;Australia;27-2-2016;1078.93
AUD;Australia;5-3-2016;1415.17
AUD;Australia;12-3-2016;1218.49
AUD;Australia;19-3-2016;1326.17
AUD;Australia;26-3-2016;817.55
AUD;Australia;2-4-2016;1522.83
AUD;Australia;9-4-2016;1440.95
AUD;Australia;16-4-2016;1427.39
AUD;Australia;23-4-2016;1321.25
AUD;Australia;30-4-2016;1320.24
AUD;Australia;7-5-2016;1143.28
AUD;Australia;14-5-2016;1093.57
AUD;Australia;21-5-2016;1171.8083
AUD;Australia;28-5-2016;1108.63
AUD;Australia;4-6-2016;1044.87
AUD;Australia;11-6-2016;961.41
AUD;Australia;18-6-2016;892.09
AUD;Australia;25-6-2016;944.76
AUD;Australia;2-7-2016;875.16
AUD;Australia;9-7-2016;841.41
AUD;Australia;16-7-2016;878.37
AUD;Australia;23-7-2016;862
AUD;Australia;30-7-2016;838.18
AUD;Australia;6-8-2016;1157.38
AUD;Australia;13-8-2016;1135.8138
AUD;Australia;20-8-2016;1008.2836
AUD;Australia;27-8-2016;1214.6554
AUD;Australia;3-9-2016;1072.0355
AUD;Australia;10-9-2016;936.6548
AUD;Australia;17-9-2016;1085.3193
AUD;Australia;24-9-2016;1239.1843
AUD;Australia;1-10-2016;1063.6482
AUD;Australia;8-10-2016;1176.4215
AUD;Australia;15-10-2016;1052.7
AUD;Australia;22-10-2016;1143.12
AUD;Australia;29-10-2016;1172.31
AUD;Australia;5-11-2016;1117.633
AUD;Australia;12-11-2016;1210.9706
AUD;Australia;19-11-2016;1299.28
AUD;Australia;26-11-2016;1157.2
AUD;Australia;3-12-2016;1139.65
AUD;Australia;10-12-2016;1091.46
AUD;Australia;17-12-2016;1237.9035
AUD;Australia;24-12-2016;928.44
AUD;Australia;31-12-2016;567.2071
AUD;Australia;7-1-2017;845.9549
AUD;Australia;14-1-2017;941.0982
AUD;Australia;21-1-2017;909.13
AUD;Australia;28-1-2017;811.65
AUD;Australia;4-2-2017;782.1988
AUD;Australia;11-2-2017;804.5381
AUD;Australia;18-2-2017;824.2574
AUD;Australia;25-2-2017;742.4626
AUD;Australia;4-3-2017;838.8062
AUD;Australia;11-3-2017;750.8042
AUD;Australia;18-3-2017;769.7305626
AUD;Australia;25-3-2017;827.1906582
AUD;Australia;1-4-2017;828.7805526
AUD;Australia;8-4-2017;948.8094579
AUD;Australia;15-4-2017;682.6125348
AUD;Australia;22-4-2017;906.7233361
AUD;Australia;29-4-2017;801.1554987
AUD;Australia;6-5-2017;979.4600859
AUD;Australia;13-5-2017;751.9996469
AUD;Australia;20-5-2017;652.3414244
AUD;Australia;27-5-2017;747.7813939
AUD;Australia;3-6-2017;505.5768862
AUD;Australia;10-6-2017;493.9410705
AUD;Australia;17-6-2017;433.5133218
AUD;Australia;24-6-2017;410.148253
AUD;Australia;1-7-2017;502.4321785
AUD;Australia;8-7-2017;415.5997129
AUD;Australia;15-7-2017;476.2387381
AUD;Australia;22-7-2017;521.9938227
AUD;Australia;29-7-2017;371.8972204
AUD;Australia;5-8-2017;361.8627905
AUD;Australia;12-8-2017;379.6343834
AUD;Australia;19-8-2017;423.5571311
AUD;Australia;26-8-2017;356.8210543
AUD;Australia;2-9-2017;306.4463512
AUD;Australia;9-9-2017;347.2652856
AUD;Australia;16-9-2017;467.6993756
AUD;Australia;23-9-2017;341.0883984
AUD;Australia;30-9-2017;300.4235021
AUD;Australia;7-10-2017;334.5151037
AUD;Australia;14-10-2017;396.93743
AUD;Australia;21-10-2017;295.2980071
AUD;Australia;28-10-2017;337.6294852
AUD;Australia;4-11-2017;368.2244251
AUD;Australia;11-11-2017;198.8124333
AUD;Australia;18-11-2017;248.9104991
AUD;Australia;25-11-2017;250.2207631
AUD;Australia;2-12-2017;286.5367949
AUD;Australia;9-12-2017;263.0187006
AUD;Australia;16-12-2017;216.7283452
AUD;Australia;23-12-2017;196.9864314
AUD;Australia;30-12-2017;112.3561406
AUD;Australia;6-1-2018;217.0785628
AUD;Australia;13-1-2018;220.6052017
AUD;Australia;20-1-2018;203.2360546
AUD;Australia;27-1-2018;128.0897211
AUD;Australia;3-2-2018;162.3669863
AUD;Australia;10-2-2018;173.7727963
AUD;Australia;17-2-2018;140.5306695
AUD;Australia;24-2-2018;144.9273305
AUD;Australia;3-3-2018;118.0769721
AUD;Australia;10-3-2018;138.1646023
AUD;Australia;17-3-2018;144.2405008
AUD;Australia;24-3-2018;118.6934575
